Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Tribe,Genus,Subgenus,Species,Subspecies
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,deserti,arizonae
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,deserti,sonoriensis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,elator,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,gravipes,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,heermanni,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,heermanni,heermanni
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,heermanni,arenae
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,heermanni,berkeleyensis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,heermanni,dixoni
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,heermanni,goldmani
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,heermanni,jolonensis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,heermanni,morroensis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,heermanni,swarthi
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,heermanni,tularensis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,ingens,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,merriami,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,merriami,merriami
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,merriami,ambiguus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,merriami,annulus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,merriami,arenivagus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,merriami,atronasus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,merriami,brunensis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,merriami,collinus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,merriami,frenatus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,merriami,insularis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,merriami,margaritae
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,merriami,mayensis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,merriami,melanurus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,merriami,mitchelli
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,merriami,olivaceus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,merriami,parvus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,merriami,platycephalus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,merriami,quintinensis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,merriami,trinidadensis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,merriami,vulcani
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,microps,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,microps,microps
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,microps,alfredi
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,microps,aquilonius
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,microps,bonnevillei
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,microps,celsus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,microps,centralis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,microps,idahoensis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,microps,leucotis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,microps,levipes
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,microps,occidentalis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,microps,preblei
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,microps,russeolus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,microps,subtenuis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,nelsoni,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,nitratoides,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,nitratoides,nitratoides
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,nitratoides,brevinasus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,nitratoides,exilis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,ordii,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,ordii,ordii
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,ordii,celeripes
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,ordii,chapmani
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,ordii,cinderensis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,ordii,cineraceus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,ordii,columbianus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,ordii,cupidineus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,ordii,durranti
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,ordii,evexus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,ordii,extractus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,ordii,fetosus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,ordii,fremonti
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,ordii,inaquosus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,ordii,longipes
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,ordii,luteolus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,ordii,marshalli
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,ordii,medius
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,ordii,monoensis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,ordii,montanus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,ordii,nexilis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,ordii,obscurus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,ordii,oklahomae
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,ordii,pallidus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,ordii,palmeri
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,ordii,panguitchensis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,ordii,priscus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,ordii,pullus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,ordii,richardsoni
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,ordii,sanrafaeli
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,ordii,terrosus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,ordii,uintensis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,ordii,utahensis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,panamintinus,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,panamintinus,panamintinus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,panamintinus,argusensis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,panamintinus,caudatus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,panamintinus,leucogenys
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,panamintinus,mohavensis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,phillipsii,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,phillipsii,phillipsii
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,phillipsii,oaxacae
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,phillipsii,ornatus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,phillipsii,perotensis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,simulans,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,simulans,simulans
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,simulans,peninsularis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,spectabilis,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,spectabilis,spectabilis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,spectabilis,baileyi
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,spectabilis,cratodon
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,spectabilis,intermedius
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,spectabilis,perblandus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,spectabilis,zygomaticus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,stephensi,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,venustus,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,venustus,venustus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,venustus,elephantinus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Dipodomys,,venustus,sanctiluciae
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Microdipodops,,,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Microdipodops,,megacephalus,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Microdipodops,,megacephalus,megacephalus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Microdipodops,,megacephalus,albiventer
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Microdipodops,,megacephalus,ambiguus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Microdipodops,,megacephalus,atrirelictus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Microdipodops,,megacephalus,californicus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Microdipodops,,megacephalus,leucotis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Microdipodops,,megacephalus,medius
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Microdipodops,,megacephalus,nasutus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Microdipodops,,megacephalus,nexus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Microdipodops,,megacephalus,oregonus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Microdipodops,,megacephalus,paululus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Microdipodops,,megacephalus,polionotus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Microdipodops,,megacephalus,sabulonis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Microdipodops,,pallidus,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Microdipodops,,pallidus,pallidus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Microdipodops,,pallidus,ammophilus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Microdipodops,,pallidus,purus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Microdipodops,,pallidus,restrictus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Dipodomyinae,,Microdipodops,,pallidus,ruficollaris
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,,,,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Heteromys,,,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Heteromys,Heteromys,,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Heteromys,Xylomys,,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Heteromys,Heteromys,anomalus,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Heteromys,Heteromys,anomalus,anomalus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Heteromys,Heteromys,anomalus,brachialis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Heteromys,Heteromys,anomalus,hershkovitzi
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Heteromys,Heteromys,anomalus,jesupi
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Heteromys,Heteromys,australis,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Heteromys,Heteromys,australis,australis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Heteromys,Heteromys,australis,conscius
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Heteromys,Heteromys,australis,pacificus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Heteromys,Heteromys,desmarestianus,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Heteromys,Heteromys,desmarestianus,desmarestianus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Heteromys,Heteromys,desmarestianus,chiriquensis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Heteromys,Heteromys,desmarestianus,crassirostris
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Heteromys,Heteromys,desmarestianus,fuscatus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Heteromys,Heteromys,desmarestianus,goldmani
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Heteromys,Heteromys,desmarestianus,panamensis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Heteromys,Heteromys,desmarestianus,planifrons
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Heteromys,Heteromys,desmarestianus,repens
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Heteromys,Heteromys,desmarestianus,subaffinis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Heteromys,Heteromys,desmarestianus,temporalis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Heteromys,Heteromys,desmarestianus,underwoodi
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Heteromys,Heteromys,desmarestianus,zonalis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Heteromys,Heteromys,gaumeri,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Heteromys,Xylomys,nelsoni,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Heteromys,Heteromys,oasicus,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Heteromys,see comments,oresterus,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Heteromys,Heteromys,teleus,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Liomys,,,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Liomys,,adspersus,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Liomys,,irroratus,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Liomys,,irroratus,irroratus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Liomys,,irroratus,alleni
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Liomys,,irroratus,bulleri
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Liomys,,irroratus,guerrerensis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Liomys,,irroratus,jaliscensis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Liomys,,irroratus,texensis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Liomys,,irroratus,torridus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Liomys,,pictus,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Liomys,,pictus,pictus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Liomys,,pictus,annectens
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Liomys,,pictus,hispidus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Liomys,,pictus,plantinarensis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Liomys,,salvini,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Liomys,,salvini,salvini
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Liomys,,salvini,crispus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Liomys,,salvini,vulcani
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Heteromyinae,,Liomys,,spectabilis,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,,,,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,arenarius,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,arenarius,arenarius
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,arenarius,albescens
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,arenarius,albulus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,arenarius,ambiguus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,arenarius,ammophilus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,arenarius,helleri
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,arenarius,mexicalis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,arenarius,paralios
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,arenarius,sabulosus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,arenarius,siccus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,arenarius,sublucidus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,artus,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,baileyi,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,baileyi,baileyi
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,baileyi,insularis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,californicus,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,californicus,californicus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,californicus,bensoni
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,californicus,bernardinus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,californicus,dispar
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,californicus,femoralis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,californicus,marinensis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,californicus,mesopolius
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,californicus,ochrus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,dalquesti,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,eremicus,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,eremicus,eremicus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,eremicus,atrodorsalis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,fallax,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,fallax,fallax
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,fallax,anthonyi
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,fallax,inopinus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,fallax,majusculus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,fallax,pallidus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,fallax,xerotrophicus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,formosus,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,formosus,formosus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,formosus,cinerascens
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,formosus,incolatus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,formosus,infolatus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,formosus,melanurus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,formosus,mesembrinus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,formosus,mohavensis
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,goldmani,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,hispidus,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,hispidus,hispidus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,hispidus,paradoxus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,hispidus,spilotus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,hispidus,zacatecae
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,intermedius,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,intermedius,intermedius
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,intermedius,ater
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,intermedius,beardi
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,intermedius,crinitus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,intermedius,lithophilus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,intermedius,minimus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,intermedius,phasma
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,intermedius,rupestris
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,lineatus,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,nelsoni,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,nelsoni,nelsoni
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,nelsoni,canescens
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,penicillatus,
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,penicillatus,penicillatus
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,penicillatus,angustirostris
RODENTIA,CASTORIMORPHA,,,Heteromyidae,Perognathinae,,Chaetodipus,,penicillatus,pricei
