"","Matrix","Taxa","Characters","Living","Source","Tax.level"
"1247","GS2010-PR.nex","Vulpes_corsac","32","TRUE","Fritz Tree","Species"
"1248","GS2010-PR.nex","Vulpes_macrotis","32","TRUE","Fritz Tree","Species"
"1249","GS2010-PR.nex","Vulpes_vulpes","32","TRUE","Fritz Tree","Species"
"1250","GS2010-PR.nex","Speothos_pacivorous","32","TRUE","Wilson & Reeder","Genus"
"1254","GS2010-SaS.nex","Anomalurus","99","TRUE","Wilson & Reeder","Genus"
"1263","GS2010-SaS.nex","Idiurus","99","TRUE","Wilson & Reeder","Genus"
"1283","GS2010-SJ.nex","Didelphis_marsupialis","24","TRUE","Fritz Tree","Species"
"1284","GS2010-SJ.nex","Orycteropus_afer","24","TRUE","Fritz Tree","Species"
"1285","GS2010-SJ.nex","Elephantulus_myurus","24","TRUE","Fritz Tree","Species"
"1286","GS2010-SJ.nex","Setifer_setosus","24","TRUE","Fritz Tree","Species"
"1287","GS2010-SJ.nex","Eremitalpa_granti","24","TRUE","Wilson & Reeder","Species"
"1288","GS2010-SJ.nex","Procavia_capensis","24","TRUE","Fritz Tree","Species"
"1289","GS2010-SJ.nex","Loxodonta_africana","24","TRUE","Fritz Tree","Species"
"1290","GS2010-SJ.nex","Trichechus_manatus","24","TRUE","Fritz Tree","Species"
"1292","GS2010-SJ.nex","Dasypus_novemcinctus","24","TRUE","Fritz Tree","Species"
"1293","GS2010-SJ.nex","Zaedyus_pichiy","24","TRUE","Fritz Tree","Species"
"1294","GS2010-SJ.nex","Bradypus_tridactylus","24","TRUE","Fritz Tree","Species"
"1295","GS2010-SJ.nex","Equus_ferus","24","TRUE","Wilson & Reeder","Species"
"1296","GS2010-SJ.nex","Sus_scrofa","24","TRUE","Fritz Tree","Species"
"1297","GS2010-SJ.nex","Bos_taurus","24","TRUE","Fritz Tree","Species"
"1298","GS2010-SJ.nex","Canis_lupus","24","TRUE","Fritz Tree","Species"
"1299","GS2010-SJ.nex","Felis_silvestris","24","TRUE","Fritz Tree","Species"
"1300","GS2010-SJ.nex","Manis_javanica","24","TRUE","Fritz Tree","Species"
"1301","GS2010-SJ.nex","Erinaceus_europaeus","24","TRUE","Fritz Tree","Species"
"1302","GS2010-SJ.nex","Suncus_spec.","24","TRUE","Wilson & Reeder","Species"
"1303","GS2010-SJ.nex","Talpa_europaea","24","TRUE","Fritz Tree","Species"
"1304","GS2010-SJ.nex","Tupaia_belangeri","24","TRUE","Fritz Tree","Species"
"1306","GS2010-SJ.nex","Rhinolophus_rouxii","24","TRUE","Fritz Tree","Species"
"1307","GS2010-SJ.nex","Oryctolagus_cuniculus","24","TRUE","Fritz Tree","Species"
"1308","GS2010-SJ.nex","Rodentia_stem_species","24","TRUE","Wilson & Reeder","Genus"
"1309","GS2010-SS.nex","Anomalurus","100","TRUE","Wilson & Reeder","Genus"
"1317","GS2010-SS.nex","Idiurus","100","TRUE","Wilson & Reeder","Genus"
"1336","GS2010-SZ-2.nex","Tenrecinae","70","TRUE","Wilson & Reeder","Subfamily"
"1337","GS2010-SZ-2.nex","Potamogalinae","70","TRUE","Wilson & Reeder","Subfamily"
"1338","GS2010-SZ-2.nex","Chrysochloridae","70","TRUE","Wilson & Reeder","Family"
"1339","GS2010-SZ-2.nex","Soricidae","70","TRUE","Wilson & Reeder","Family"
"1340","GS2010-SZ-2.nex","Talpidae","70","TRUE","Wilson & Reeder","Family"
"1341","GS2010-SZ-2.nex","Erinaceidae","70","TRUE","Wilson & Reeder","Family"
"1342","GS2010-SZ-2.nex","Solenodontidae","70","TRUE","Wilson & Reeder","Family"
"1343","GS2010-SZ.nex","Tenrecinae","64","TRUE","Wilson & Reeder","Subfamily"
"1344","GS2010-SZ.nex","Potamogalinae","64","TRUE","Wilson & Reeder","Subfamily"
"1345","GS2010-SZ.nex","Chrysochloridae","64","TRUE","Wilson & Reeder","Family"
"1346","GS2010-SZ.nex","Soricidae","64","TRUE","Wilson & Reeder","Family"
"1347","GS2010-SZ.nex","Talpidae","64","TRUE","Wilson & Reeder","Family"
"1348","GS2010-SZ.nex","Erinaceidae","64","TRUE","Wilson & Reeder","Family"
"1349","GS2010-SZ.nex","Solenodontidae","64","TRUE","Wilson & Reeder","Family"
"1366","GS2010-VJD.nex","Hydrodamalis_cuestae","43","TRUE","Wilson & Reeder","Genus"
"1372","GS2010-VJD.nex","Dugong_dugon","43","TRUE","Fritz Tree","Species"
"1384","GS2011-BH.nex","Bradypus","24","TRUE","Wilson & Reeder","Genus"
"1385","GS2011-BH.nex","Tamandua","24","TRUE","Wilson & Reeder","Genus"
"1386","GS2011-BH.nex","Chaetophractus","24","TRUE","Wilson & Reeder","Genus"
"1387","GS2011-BH.nex","Zaedyus","24","TRUE","Wilson & Reeder","Genus"
"1388","GS2011-BH.nex","Euphractus","24","TRUE","Wilson & Reeder","Genus"
"1389","GS2011-BH.nex","Priodontes","24","TRUE","Wilson & Reeder","Genus"
"1390","GS2011-BH.nex","Cabassous","24","TRUE","Wilson & Reeder","Genus"
"1391","GS2011-BH.nex","Dasypus","24","TRUE","Wilson & Reeder","Genus"
"1392","GS2011-BH.nex","Tolypeutes","24","TRUE","Wilson & Reeder","Genus"
"1393","GS2011-BH.nex","Chlamyphorus","24","TRUE","Wilson & Reeder","Genus"
"1422","GS2011-D.nex","Muntiacus_bohlini","24","TRUE","Wilson & Reeder","Genus"
"1423","GS2011-D.nex","Muntiacus_vuquangensis","24","TRUE","Wilson & Reeder","Species"
"1432","GS2011-D.nex","Cervus_(Rusa)_elegans","24","TRUE","Wilson & Reeder","Species"
"1433","GS2011-D.nex","Cervus_elaphus","24","TRUE","Fritz Tree","Species"
"1434","GS2011-D.nex","Rangifer_tarandus","24","TRUE","Fritz Tree","Species"
"1435","GS2011-D.nex","Odocoileus_virginianus","24","TRUE","Fritz Tree","Species"
"1436","GS2011-FD.nex","Procavia_capensis","10","TRUE","Fritz Tree","Species"
"1446","GS2011-FD.nex","Loxodonta_africana","10","TRUE","Fritz Tree","Species"
"1447","GS2011-FD.nex","Elephas_planifrons","10","TRUE","Wilson & Reeder","Species"
"1448","GS2011-FD.nex","Elephas_maximus","10","TRUE","Fritz Tree","Species"
"1454","GS2011-FOS.nex","Rhinolophidae","239","TRUE","Wilson & Reeder","Family"
"1455","GS2011-FOS.nex","Hipposideridae","239","TRUE","Wilson & Reeder","Family"
"1456","GS2011-FOS.nex","Megadermatidae","239","TRUE","Wilson & Reeder","Family"
"1457","GS2011-FOS.nex","Rhinopomatidae","239","TRUE","Wilson & Reeder","Family"
"1459","GS2011-FOS.nex","Emballonuridae","239","TRUE","Wilson & Reeder","Family"
"1460","GS2011-FOS.nex","Myzopodidae","239","TRUE","Wilson & Reeder","Family"
"1461","GS2011-FOS.nex","Mystacinidae","239","TRUE","Wilson & Reeder","Family"
"1462","GS2011-FOS.nex","Phyllostomidae_(Phyllostominae)","239","TRUE","Wilson & Reeder","Species"
"1463","GS2011-FOS.nex","Mormoopidae","239","TRUE","Wilson & Reeder","Family"
"1464","GS2011-FOS.nex","Noctilionidae","239","TRUE","Wilson & Reeder","Family"
"1465","GS2011-FOS.nex","Furipteridae","239","TRUE","Wilson & Reeder","Family"
"1466","GS2011-FOS.nex","Thyropteridae","239","TRUE","Wilson & Reeder","Family"
"1467","GS2011-FOS.nex","Natalidae","239","TRUE","Wilson & Reeder","Family"
"1468","GS2011-FOS.nex","Tomopeatinae","239","TRUE","Wilson & Reeder","Subfamily"
"1469","GS2011-FOS.nex","Molossinae","239","TRUE","Wilson & Reeder","Subfamily"
"1470","GS2011-FOS.nex","Antrozoinae","239","TRUE","Wilson & Reeder","Subfamily"
"1471","GS2011-FOS.nex","Vespertilioninae","239","TRUE","Wilson & Reeder","Subfamily"
"1472","GS2011-FOS.nex","Myotinae","239","TRUE","Wilson & Reeder","Subfamily"
"1473","GS2011-FOS.nex","Miniopterinae","239","TRUE","Wilson & Reeder","Subfamily"
"1474","GS2011-FOS.nex","Murininae","239","TRUE","Wilson & Reeder","Subfamily"
"1475","GS2011-FOS.nex","Kerivoulinae","239","TRUE","Wilson & Reeder","Subfamily"
"1496","GS2011-GiS.nex","Allenopithecus","151","TRUE","Wilson & Reeder","Genus"
"1497","GS2011-GiS.nex","Cercocebus","151","TRUE","Wilson & Reeder","Genus"
"1498","GS2011-GiS.nex","Lophocebus","151","TRUE","Wilson & Reeder","Genus"
"1499","GS2011-GiS.nex","Macaca","151","TRUE","Wilson & Reeder","Genus"
"1500","GS2011-GiS.nex","Mandrillus","151","TRUE","Wilson & Reeder","Genus"
"1501","GS2011-GiS.nex","Papio","151","TRUE","Wilson & Reeder","Genus"
"1502","GS2011-GiS.nex","Theropithecus","151","TRUE","Wilson & Reeder","Genus"
"1559","GS2011-GP.nex","Ptilocercus","415","TRUE","Wilson & Reeder","Genus"
"1568","GS2011-GP.nex","Blarina","415","TRUE","Wilson & Reeder","Genus"
"1569","GS2011-GP.nex","Erinaceus","415","TRUE","Wilson & Reeder","Genus"
"1573","GS2011-GP.nex","Orycteropus","415","TRUE","Wilson & Reeder","Genus"
"1574","GS2011-GP.nex","Rhynchocyon","415","TRUE","Wilson & Reeder","Genus"
"1575","GS2011-GP.nex","Procavia","415","TRUE","Wilson & Reeder","Genus"
"1577","GS2011-GP.nex","Chaetophractus","415","TRUE","Wilson & Reeder","Genus"
"1578","GS2011-GP.nex","Bradypus","415","TRUE","Wilson & Reeder","Genus"
"1579","GS2011-GP.nex","Tamandua","415","TRUE","Wilson & Reeder","Genus"
"1583","GS2011-GP.nex","Microgale","415","TRUE","Wilson & Reeder","Genus"
"1596","GS2011-HM.nex","Myosorex_meini","27","TRUE","Wilson & Reeder","Genus"
"1597","GS2011-HM.nex","Crocidura_leucodon","27","TRUE","Fritz Tree","Species"
"1598","GS2011-HM.nex","Sorex_araneus","27","TRUE","Fritz Tree","Species"
"1602","GS2011-JB.nex","Balaenoptera_acutorostrata","8","TRUE","Fritz Tree","Species"
"1603","GS2011-JB.nex","Berardius_bairdii","8","TRUE","Fritz Tree","Species"
"1604","GS2011-JB.nex","Balaenoptera_borealis","8","TRUE","Fritz Tree","Species"
"1606","GS2011-JB.nex","Balaenoptera_edeni","8","TRUE","Fritz Tree","Species"
"1607","GS2011-JB.nex","Balaenoptera_musculus","8","TRUE","Fritz Tree","Species"
"1608","GS2011-JB.nex","Balaena_mysticetus","8","TRUE","Fritz Tree","Species"
"1609","GS2011-JB.nex","Balaenoptera_physalus","8","TRUE","Fritz Tree","Species"
"1610","GS2011-JB.nex","Cephalorhynchus_commersonii","8","TRUE","Fritz Tree","Species"
"1611","GS2011-JB.nex","Caperea_marginata","8","TRUE","Fritz Tree","Species"
"1613","GS2011-JB.nex","Delphinus_delphis","8","TRUE","Fritz Tree","Species"
"1614","GS2011-JB.nex","Delphinapterus_leucas","8","TRUE","Fritz Tree","Species"
"1615","GS2011-JB.nex","Eubalaena_glacialis","8","TRUE","Fritz Tree","Species"
"1616","GS2011-JB.nex","Eschrichtius_robustus","8","TRUE","Fritz Tree","Species"
"1617","GS2011-JB.nex","Feresa_attenuata","8","TRUE","Fritz Tree","Species"
"1618","GS2011-JB.nex","Grampus_griseus","8","TRUE","Fritz Tree","Species"
"1619","GS2011-JB.nex","Globicephala","8","TRUE","Wilson & Reeder","Genus"
"1620","GS2011-JB.nex","Inia_geoffrensis","8","TRUE","Fritz Tree","Species"
"1622","GS2011-JB.nex","Kogia_breviceps","8","TRUE","Fritz Tree","Species"
"1624","GS2011-JB.nex","Lagenorhynchus_acutus","8","TRUE","Fritz Tree","Species"
"1625","GS2011-JB.nex","Lissodelphis_borealis","8","TRUE","Fritz Tree","Species"
"1626","GS2011-JB.nex","Lagenorhynchus_obliquidens","8","TRUE","Fritz Tree","Species"
"1627","GS2011-JB.nex","Monodon_monoceros","8","TRUE","Fritz Tree","Species"
"1628","GS2011-JB.nex","Megaptera_novaeangliae","8","TRUE","Fritz Tree","Species"
"1629","GS2011-JB.nex","Mesoplodon","8","TRUE","Wilson & Reeder","Genus"
"1630","GS2011-JB.nex","Orcinus_orca","8","TRUE","Fritz Tree","Species"
"1631","GS2011-JB.nex","Pontoporia_blainvillei","8","TRUE","Fritz Tree","Species"
"1633","GS2011-JB.nex","Phocoenoides_dalli","8","TRUE","Fritz Tree","Species"
"1637","GS2011-JB.nex","Phocoena_phocoena","8","TRUE","Fritz Tree","Species"
"1639","GS2011-JB.nex","Stenella_attenuata","8","TRUE","Fritz Tree","Species"
"1640","GS2011-JB.nex","Stenella_coeruleoalba","8","TRUE","Fritz Tree","Species"
"1641","GS2011-JB.nex","Stenella_longirostris","8","TRUE","Fritz Tree","Species"
"1642","GS2011-JB.nex","Tasmacetus_shepherdi","8","TRUE","Fritz Tree","Species"
"1643","GS2011-JB.nex","Tursiops_truncatus","8","TRUE","Fritz Tree","Species"
"1644","GS2011-JB.nex","Ziphius_cavirostris","8","TRUE","Fritz Tree","Species"
"1669","GS2011-OG.nex","Philander","74","TRUE","Wilson & Reeder","Genus"
"1670","GS2011-OG.nex","Caluromys","74","TRUE","Wilson & Reeder","Genus"
"1675","GS2011-ON.nex","Dromiciops_gliroides","8","TRUE","Fritz Tree","Species"
"1676","GS2011-ON.nex","Perameles_gunnii","8","TRUE","Fritz Tree","Species"
"1677","GS2011-ON.nex","Murexia_longicaudata","8","TRUE","Fritz Tree","Species"
"1678","GS2011-ON.nex","Echymipera_kalubu","8","TRUE","Fritz Tree","Species"
"1679","GS2011-ON.nex","Sminthopsis_crassicaudata","8","TRUE","Fritz Tree","Species"
"1680","GS2011-ON.nex","Caenolestes_fuliginosus","8","TRUE","Fritz Tree","Species"
"1681","GS2011-ON.nex","Rhyncholestes_raphanurus","8","TRUE","Fritz Tree","Species"
"1682","GS2011-ON.nex","Caluromys_lanatus","8","TRUE","Fritz Tree","Species"
"1683","GS2011-ON.nex","Caluromys_philander","8","TRUE","Fritz Tree","Species"
"1684","GS2011-ON.nex","Caluromysiops_irrupta","8","TRUE","Fritz Tree","Species"
"1686","GS2011-ON.nex","Chironectes_minimus","8","TRUE","Fritz Tree","Species"
"1689","GS2011-ON.nex","Didelphis_albiventris","8","TRUE","Fritz Tree","Species"
"1690","GS2011-ON.nex","Didelphis_marsupialis","8","TRUE","Fritz Tree","Species"
"1691","GS2011-ON.nex","Didelphis_virginiana","8","TRUE","Fritz Tree","Species"
"1692","GS2011-ON.nex","Glironia_venusta","8","TRUE","Fritz Tree","Species"
"1693","GS2011-ON.nex","Gracilinanus_aceramarcae","8","TRUE","Fritz Tree","Species"
"1694","GS2011-ON.nex","Gracilinanus_agilis","8","TRUE","Fritz Tree","Species"
"1695","GS2011-ON.nex","Gracilinanus_emiliae","8","TRUE","Fritz Tree","Species"
"1696","GS2011-ON.nex","Gracilinanus_microtarsus","8","TRUE","Fritz Tree","Species"
"1697","GS2011-ON.nex","Hyladelphys_kalinowskii","8","TRUE","Wilson & Reeder","Species"
"1698","GS2011-ON.nex","Lestodelphys_halli","8","TRUE","Fritz Tree","Species"
"1699","GS2011-ON.nex","Lutreolina_crassicaudata","8","TRUE","Fritz Tree","Species"
"1700","GS2011-ON.nex","Marmosa_(Marmosa)_lepida","8","TRUE","Wilson & Reeder","Species"
"1701","GS2011-ON.nex","Marmosa_(Marmosa)_mexicana","8","TRUE","Wilson & Reeder","Species"
"1702","GS2011-ON.nex","Marmosa_(Marmosa)_murina","8","TRUE","Wilson & Reeder","Species"
"1703","GS2011-ON.nex","Marmosa_(Marmosa)_robinsoni","8","TRUE","Wilson & Reeder","Species"
"1704","GS2011-ON.nex","Marmosa_(Marmosa)_rubra","8","TRUE","Wilson & Reeder","Species"
"1705","GS2011-ON.nex","Marmosa_(Micoureus)_demerarae","8","TRUE","Wilson & Reeder","Species"
"1706","GS2011-ON.nex","Marmosa_(Micoureus)_paraguayana","8","TRUE","Wilson & Reeder","Species"
"1707","GS2011-ON.nex","Marmosa_(Micoureus)_regina","8","TRUE","Wilson & Reeder","Species"
"1708","GS2011-ON.nex","Marmosops_impavidus","8","TRUE","Fritz Tree","Species"
"1709","GS2011-ON.nex","Marmosops_incanus","8","TRUE","Fritz Tree","Species"
"1710","GS2011-ON.nex","Marmosops_noctivagus","8","TRUE","Fritz Tree","Species"
"1711","GS2011-ON.nex","Marmosops_parvidens","8","TRUE","Fritz Tree","Species"
"1712","GS2011-ON.nex","Marmosops_pinheiroi","8","TRUE","Fritz Tree","Species"
"1713","GS2011-ON.nex","Metachirus_nudicaudatus","8","TRUE","Fritz Tree","Species"
"1714","GS2011-ON.nex","Monodelphis_brevicaudata","8","TRUE","Fritz Tree","Species"
"1715","GS2011-ON.nex","Monodelphis_emiliae","8","TRUE","Fritz Tree","Species"
"1716","GS2011-ON.nex","Monodelphis_peruviana","8","TRUE","Wilson & Reeder","Genus"
"1717","GS2011-ON.nex","Monodelphis_theresa","8","TRUE","Fritz Tree","Species"
"1718","GS2011-ON.nex","Philander_frenatus","8","TRUE","Fritz Tree","Species"
"1719","GS2011-ON.nex","Philander_mcilhennyi","8","TRUE","Fritz Tree","Species"
"1720","GS2011-ON.nex","Philander_opossum","8","TRUE","Fritz Tree","Species"
"1721","GS2011-ON.nex","Thylamys_macrurus","8","TRUE","Fritz Tree","Species"
"1722","GS2011-ON.nex","Thylamys_pallidior","8","TRUE","Fritz Tree","Species"
"1723","GS2011-ON.nex","Thylamys_pusillus","8","TRUE","Fritz Tree","Species"
"1724","GS2011-ON.nex","Thylamys_venustus","8","TRUE","Fritz Tree","Species"
"1725","GS2011-ON.nex","Tlacuatzin_canescens","8","TRUE","Fritz Tree","Species"
"1727","GS2011-PV.nex","Proechimys_poliopus","89","TRUE","Fritz Tree","Species"
"1734","GS2011-PV.nex","Kerodon_rupestris","89","TRUE","Fritz Tree","Species"
"1735","GS2011-PV.nex","Cavia_aperea","89","TRUE","Fritz Tree","Species"
"1736","GS2011-PV.nex","Galea_musteloides","89","TRUE","Fritz Tree","Species"
"1737","GS2011-PV.nex","Microcavia_australis","89","TRUE","Fritz Tree","Species"
"1738","GS2011-PV.nex","Dolichotis_patagonum","89","TRUE","Fritz Tree","Species"
"1739","GS2011-PV.nex","Dolichotis_salinicola","89","TRUE","Fritz Tree","Species"
"1740","GS2011-PV.nex","Dasyprocta_azarae","89","TRUE","Fritz Tree","Species"
"1741","GS2011-PV.nex","Cuniculus_paca","89","TRUE","Fritz Tree","Species"
"1762","GS2011-PW.nex","Nyctomys_sumichrasti","98","TRUE","Fritz Tree","Species"
"1763","GS2011-PW.nex","Peromyscus_maniculatus","98","TRUE","Fritz Tree","Species"
"1764","GS2011-PW.nex","Delomys_sublineatus","98","TRUE","Fritz Tree","Species"
"1765","GS2011-PW.nex","Thomasomys_baeops","98","TRUE","Fritz Tree","Species"
"1766","GS2011-PW.nex","Wiedomys_pyrrhorhinos","98","TRUE","Fritz Tree","Species"
"1768","GS2011-PW.nex","Amphinectomys_savamis","98","TRUE","Wilson & Reeder","Species"
"1774","GS2011-PW.nex","Handleyomys_alfaroi","98","TRUE","Wilson & Reeder","Species"
"1775","GS2011-PW.nex","Handleyomys_chapmani","98","TRUE","Wilson & Reeder","Species"
"1776","GS2011-PW.nex","Handleyomys_intectus","98","TRUE","Fritz Tree","Species"
"1777","GS2011-PW.nex","Handleyomys_rostratus","98","TRUE","Wilson & Reeder","Species"
"1778","GS2011-PW.nex","Holochilus_brasiliensis","98","TRUE","Fritz Tree","Species"
"1781","GS2011-PW.nex","Lundomys_molitor","98","TRUE","Fritz Tree","Species"
"1782","GS2011-PW.nex","Melanomys_caliginosus","98","TRUE","Fritz Tree","Species"
"1783","GS2011-PW.nex","Microryzomys_minutus","98","TRUE","Fritz Tree","Species"
"1785","GS2011-PW.nex","Neacomys_minutus","98","TRUE","Wilson & Reeder","Species"
"1786","GS2011-PW.nex","Neacomys_musseri","98","TRUE","Wilson & Reeder","Species"
"1787","GS2011-PW.nex","Neacomys_spinosus","98","TRUE","Fritz Tree","Species"
"1788","GS2011-PW.nex","Nectomys_apicalis","98","TRUE","Fritz Tree","Species"
"1789","GS2011-PW.nex","Nectomys_squamipes","98","TRUE","Fritz Tree","Species"
"1792","GS2011-PW.nex","Nesoryzomys_narboroughi","98","TRUE","Wilson & Reeder","Genus"
"1793","GS2011-PW.nex","Nesoryzomys_swarthi","98","TRUE","Fritz Tree","Species"
"1794","GS2011-PW.nex","Oecomys_bicolor","98","TRUE","Fritz Tree","Species"
"1795","GS2011-PW.nex","Oecomys_catherinae","98","TRUE","Fritz Tree","Species"
"1796","GS2011-PW.nex","Oecomys_concolor","98","TRUE","Fritz Tree","Species"
"1797","GS2011-PW.nex","Oecomys_mamorae","98","TRUE","Fritz Tree","Species"
"1798","GS2011-PW.nex","Oecomys_trinitatis","98","TRUE","Fritz Tree","Species"
"1799","GS2011-PW.nex","Oligoryzomys_flavescens","98","TRUE","Fritz Tree","Species"
"1800","GS2011-PW.nex","Oligoryzomys_fornesi","98","TRUE","Fritz Tree","Species"
"1801","GS2011-PW.nex","Oligoryzomys_fulvescens","98","TRUE","Fritz Tree","Species"
"1802","GS2011-PW.nex","Oligoryzomys_nigripes","98","TRUE","Fritz Tree","Species"
"1803","GS2011-PW.nex","Oligoryzomys_stramineus","98","TRUE","Wilson & Reeder","Species"
"1805","GS2011-PW.nex","Oryzomys_couesi","98","TRUE","Fritz Tree","Species"
"1806","GS2011-PW.nex","Oryzomys_palustris","98","TRUE","Fritz Tree","Species"
"1807","GS2011-PW.nex","Pseudoryzomys_simplex","98","TRUE","Fritz Tree","Species"
"1808","GS2011-PW.nex","Scolomys_ucayalensis","98","TRUE","Fritz Tree","Species"
"1809","GS2011-PW.nex","Sigmodontomys_alfari","98","TRUE","Fritz Tree","Species"
"1810","GS2011-PW.nex","Sigmodontomys_aphrastus","98","TRUE","Fritz Tree","Species"
"1813","GS2011-PW.nex","Zygodontomys_brevicauda","98","TRUE","Fritz Tree","Species"
"1814","GS2011-PW.nex","Zygodontomys_cherriei","98","TRUE","Wilson & Reeder","Species"
"1817","GS2011-RR.nex","Antidorcas_marsupialis","155","TRUE","Fritz Tree","Species"
"1818","GS2011-RR.nex","Antilope_cervicapra","155","TRUE","Fritz Tree","Species"
"1819","GS2011-RR.nex","Beatragus_hunteri","155","TRUE","Fritz Tree","Species"
"1820","GS2011-RR.nex","Bison_bison","155","TRUE","Fritz Tree","Species"
"1821","GS2011-RR.nex","Bison_bonasus","155","TRUE","Fritz Tree","Species"
"1822","GS2011-RR.nex","Bos_frontalis","155","TRUE","Fritz Tree","Species"
"1826","GS2011-RR.nex","Bos_taurus","155","TRUE","Fritz Tree","Species"
"1827","GS2011-RR.nex","Boselaphus_tragocamelus","155","TRUE","Fritz Tree","Species"
"1828","GS2011-RR.nex","Bubalus_bubalis","155","TRUE","Fritz Tree","Species"
"1829","GS2011-RR.nex","Bubalus_depressicornis","155","TRUE","Fritz Tree","Species"
"1830","GS2011-RR.nex","Bubalus_mindorensis","155","TRUE","Fritz Tree","Species"
"1831","GS2011-RR.nex","Capra_ibex","155","TRUE","Fritz Tree","Species"
"1832","GS2011-RR.nex","Cervus_nippon","155","TRUE","Fritz Tree","Species"
"1833","GS2011-RR.nex","Damaliscus_lunatus","155","TRUE","Fritz Tree","Species"
"1834","GS2011-RR.nex","Damaliscus_pygargus","155","TRUE","Fritz Tree","Species"
"1835","GS2011-RR.nex","Eudorcas_rufifrons","155","TRUE","Fritz Tree","Species"
"1836","GS2011-RR.nex","Eudorcas_thomsonii","155","TRUE","Fritz Tree","Species"
